threshold,.estimator,f_meas,precision,recall,bal_accuracy,accuracy
0.25,binary,0.8994440415760213,0.8608643346289099,0.9416438910820933,0.7310675204094887,0.8401782627069807
0.26,binary,0.8997077929918615,0.8603759641586993,0.9428079765158417,0.7303738495240666,0.8404471935149257
0.27,binary,0.899483665492448,0.8594614533382515,0.9434153254377974,0.7286842214814565,0.839947750585885
0.28,binary,0.8994433600809658,0.8584241755209052,0.9445794108715457,0.7268743011940251,0.83967881977794
0.29000000000000004,binary,0.8993763694589585,0.8577596105267993,0.9452373722036643,0.7256883719573576,0.8394483076568443
0.3,binary,0.8994996632348696,0.8571101127716145,0.9463002328170868,0.7246251602611984,0.8394867263436936
0.31,binary,0.8996947335528688,0.8567177843900206,0.9472112562000202,0.7240441546507994,0.83967881977794
0.32,binary,0.8996614564575379,0.855831163491846,0.9482235044032797,0.7224772441486977,0.8394483076568443
0.33,binary,0.8995681381957773,0.8551683240580239,0.9488308533252353,0.7212660087069487,0.8391793768488993
0.34,binary,0.8994823123382226,0.8542747883092051,0.9497418767081689,0.7196484857946841,0.838872027354105
0.35000000000000003,binary,0.8996862951699035,0.8538248261442661,0.9507541249114283,0.7189586283941609,0.8390641207883515
0.36000000000000004,binary,0.8999043062200957,0.853280101624172,0.9519182103451767,0.7181054933084519,0.8392562142225979
0.37,binary,0.8998781041611893,0.8525429101942846,0.9527786213179471,0.7167815925916796,0.8390641207883515
0.38,binary,0.8999259772200864,0.8518602233172099,0.9537402571110436,0.7155880363852141,0.8389872834146529
0.39,binary,0.9003244584406908,0.8515660258146042,0.9550055673651179,0.7152639063105289,0.8394867263436936
0.4,binary,0.9003718180951472,0.8508874673393999,0.9559672031582144,0.7140703501040633,0.839409888969995
0.41000000000000003,binary,0.9002547801033407,0.850038221143037,0.9567770017208219,0.7124819468817791,0.8390641207883515
0.42000000000000004,binary,0.8999666872888211,0.8492455541584336,0.9571312885919627,0.7109049841141921,0.8384878404856122
0.43,binary,0.9000166440782748,0.8487376115520875,0.9578904747444074,0.7100088635881182,0.8384494217987629
0.44,binary,0.8999809940131142,0.8480791618160652,0.9586496608968519,0.7087938146614701,0.8382573283645165
0.45,binary,0.8997412217183827,0.8473371193489245,0.9590545601781557,0.7073218901991082,0.8377578854354758
0.46,binary,0.8997912317327765,0.8468339733857283,0.9598137463306002,0.7064257696730342,0.8377194667486265
0.47000000000000003,binary,0.8996941751025342,0.8462293181108683,0.9603704828423929,0.7052689601263471,0.8374505359406815
0.48000000000000004,binary,0.8997867803837953,0.8458043826830572,0.9611296689948375,0.7045323038005602,0.8374889546275308
0.49,binary,0.8999053030303031,0.8453874210479495,0.9619394675574451,0.7038209536798548,0.8375657920012294
0.5,binary,0.9000189268477335,0.8450022212350067,0.9626986537098897,0.7031640294542113,0.837642629374928
0.51,binary,0.9002908282694536,0.8448191701797204,0.9635590646826602,0.7029563781394484,0.8379883975565715
0.52,binary,0.9002008743944228,0.8443498692201977,0.963963963963964,0.702042578378091,0.8377578854354758
0.53,binary,0.900061398951495,0.8436780591464494,0.9645207004757567,0.7007263046311171,0.8374121172538322
0.54,binary,0.8998324641921707,0.8428893506034216,0.9650268245773864,0.699145528378631,0.83691267432479155
0.55,binary,0.8995849448165267,0.8422237922811976,0.9653304990383642,0.6977824557063931,0.8364132313957509
0.56,binary,0.8995569381598792,0.8417129752139014,0.9659378479603199,0.6968104165650746,0.8362595566483537
0.5700000000000001,binary,0.8996585423289768,0.8412383846390981,0.9667982589330903,0.6959649084491636,0.836297975335203
0.5800000000000001,binary,0.8996140813253013,0.8406632069663119,0.967456220265209,0.6948587113126397,0.8361058819009566
0.59,binary,0.8995931039348967,0.8402829649808867,0.9679117319566758,0.6941296819566507,0.8359906258404087
0.6,binary,0.8996027361839167,0.8398806127375675,0.9684684684684685,0.6933715329106813,0.8359137884667102
0.61,binary,0.8994808428668749,0.8392880627767305,0.9689745925700982,0.6921894171589129,0.8356064389719159
0.62,binary,0.8993168853728962,0.8386235278665558,0.9694807166717279,0.6908478372068574,0.8352222521034232
0.63,binary,0.89924699148467,0.8380481832888811,0.9700880655936835,0.6897163338652519,0.8349917399823275
0.64,binary,0.8992193543849779,0.837547491156819,0.9706954145156392,0.6887442947239335,0.8348380652349303
0.65,binary,0.8989832732043292,0.8368370551290998,0.9711003137969431,0.6872723702615715,0.8343386223058896
0.66,binary,0.8988411565023997,0.836215533388509,0.9716064378985727,0.6860105224096595,0.8339928541242461
0.67,binary,0.8986808868930677,0.8353769893034176,0.9723656240510173,0.6843170808821504,0.8335702485689039
0.68,binary,0.8986604951258854,0.8350058647204484,0.9728211357424841,0.6835880515261615,0.8334549925083561
0.6900000000000001,binary,0.8985933922145894,0.8345920138888889,0.9732260350237878,0.6827539838649477,0.8332628990741097
