threshold,.estimator,f_meas,precision,recall,bal_accuracy,accuracy
0.55,binary,0.9059881802862365,0.8530055865921787,0.9659884603704828,0.7207553528132115,0.8478235813899881
0.56,binary,0.9057301293900185,0.8516042780748663,0.9672031582143942,0.7180936856292829,0.8471704637135503
0.5700000000000001,binary,0.9056532336307059,0.8504510910626194,0.9685190808786315,0.7159610234563785,0.8468246955319068
0.5800000000000001,binary,0.9056585942114589,0.849293215757522,0.9700374531835206,0.7138498540036564,0.846594183410811
0.59,binary,0.905517940975253,0.8480402987053157,0.9713533758477578,0.7114779955303212,0.8461331591686196
0.6,binary,0.9053732538691668,0.8468250121182743,0.9726186861018322,0.7091605629520483,0.8456721349264282
0.61,binary,0.9050452781371281,0.8454102034538823,0.9737321591254176,0.7063685512578133,0.8449037611894425
0.62,binary,0.9046288250628215,0.8438855540463568,0.97479501973884,0.7033120370580661,0.8439817127050597
0.63,binary,0.9044314185228605,0.8425214048575922,0.9761615548132402,0.7006465563892386,0.8434054324023205
0.64,binary,0.9044442884223829,0.8411910669975186,0.9779836015791072,0.6981290994660008,0.8431365015943755
0.65,binary,0.9039643049034036,0.8394290424747277,0.9792489118331815,0.6945359532854315,0.8420607783625955
0.66,binary,0.9039542750495743,0.8384472237850003,0.9805648344974187,0.6926424874129575,0.8418302662414998
0.67,binary,0.9037188927206636,0.8373780119181277,0.9814758578803523,0.6904668397996881,0.8412539859387607
0.68,binary,0.9035485747527632,0.8362406857044407,0.98263994331410065,0.6881785269113957,0.84075454300972
0.6900000000000001,binary,0.9031973231712984,0.834908497293582,0.98365219151736,0.6854156349071412,0.839947750585885
0.7000000000000001,binary,0.902733305489814,0.8334618680377035,0.9845632149002935,0.6823629341922932,0.8389488647278036
0.7100000000000001,binary,0.9023152332614892,0.8322431704501732,0.9852717886425751,0.6797671333581238,0.8380652349302701
0.72,binary,0.9020397768053531,0.8313062774719413,0.9859297499746938,0.6777838831200211,0.8374505359406815
0.73,binary,0.9014911570916656,0.829765501978976,0.9867901609474643,0.674466679899661,0.836297975335203
0.74,binary,0.9010273577282696,0.8283737317994652,0.9876505719202349,0.671468405079875,0.8352990894771217
0.75,binary,0.9005972007655237,0.8271144805387319,0.9884097580726794,0.6687384462505002,0.8343770409927389
0.76,binary,0.8999424559788237,0.8253050196310212,0.9894220062759389,0.6647795727440928,0.8329939682661647
0.77,binary,0.8993452039058012,0.8234947616442967,0.9905860917096873,0.6608168857527865,0.831687732913289
0.78,binary,0.8987588611805731,0.8219545969535479,0.9913958902722948,0.6573946442272014,0.8304583349341119
0.79,binary,0.8984790177753345,0.8206544480709683,0.9926105881162061,0.6545735128429858,0.8297283798839755
0.8,binary,0.8979050407099076,0.819077025786531,0.9935216114991395,0.6510424195272767,0.8284989819047985
0.81,binary,0.8970729257043701,0.8171797004991681,0.9942807976515842,0.6467178186950314,0.82680855968343
0.8200000000000001,binary,0.8961178106549342,0.8152557136339127,0.9947869217532139,0.6422666868373788,0.8249260440278151
0.8300000000000001,binary,0.8951908414320504,0.8133504280574052,0.9953436582650066,0.6378408611848075,0.8230819470590495
0.8400000000000001,binary,0.8941593402848769,0.8111784345245455,0.9960522320072882,0.6327733652461891,0.8210073379691882
0.85,binary,0.8934673594880986,0.8097725496647884,0.9964571312885919,0.6294676024805262,0.819624265242614
0.86,binary,0.8921049055578204,0.8073044761436301,0.9968114181597327,0.6235851063051893,0.8169733758500134
0.87,binary,0.891165230762273,0.8054363376251789,0.9973175422613625,0.6191339744475366,0.8150908601943986
0.88,binary,0.8901533112059429,0.8035546859076271,0.9976718291325033,0.6146069239746395,0.8130930884782358
0.89,binary,0.8890491862404761,0.8014956917574378,0.998076728413807,0.6096267871059626,0.8109032233278266
0.9,binary,0.8880585256049522,0.7996918960554588,0.9983804028747849,0.6052338946282712,0.8089438702985132
0.91,binary,0.887075747358957,0.7978732007116287,0.9987346897459257,0.6007865762555175,0.8069845172691997
0.92,binary,0.8859412873687046,0.7959109605613356,0.9989371393865776,0.5959444108669453,0.8047562334319412
0.93,binary,0.8848704848973739,0.7939284278246884,0.9993420386678814,0.5910440060984121,0.8026047869683814
0.9400000000000001,binary,0.8834265265041378,0.7914796409105482,0.9995444883085333,0.5849261271075437,0.7997618041415344
0.9500000000000001,binary,0.8817122706780341,0.7886058767167039,0.9997469379491851,0.5776919987146659,0.7963809596987975
0.9600000000000001,binary,0.8798859662798727,0.7856887156437692,0.9997469379491851,0.5702769134013188,0.7928080218218141
0.97,binary,0.8770784770784771,0.7811919167951912,0.9997975503593481,0.5587410650855902,0.7872757309155173
0.98,binary,0.8743527329055101,0.7768166089965398,0.9998987751796741,0.5473899871752301,0.7818586960697683
0.99,binary,0.8705498766302432,0.7707731918545682,1,0.5314941795566895,0.7742517960736102
